1992,May,67643,10
1992,June,67418,10
1992,July,72534,10
1992,August,71124,10
1992,September,70823,10
1992,October,64630,10
1992,November,61386,10
1992,December,63587,10
1993,January,69610,10
1993,February,63234,10
1993,March,68782,10
1993,April,64947,10
1993,May,65542,10
1993,June,67217,10
1993,July,71983,10
1993,August,70550,10
1993,September,69915,10
1993,October,64842,10
1993,November,60173,10
1993,December,61652,10
1994,January,64558,10
1994,February,59902,10
1994,March,65572,10
1994,April,63867,10
1994,May,65713,10
1994,June,65321,10
1994,July,67844,10
1994,August,66971,10
1994,September,65722,10
1994,October,62103,10
1994,November,59712,10
1994,December,62318,10
1995,January,63792,10
1995,February,59078,10
1995,March,64265,10
1995,April,58170,10
1995,May,61697,10
1995,June,65065,10
1995,July,69423,10
1995,August,68629,10
1995,September,67345,10
1995,October,65766,10
1995,November,61000,10
1995,December,60991,10
1996,January,63899,10
1996,February,61974,10
1996,March,65162,10
1996,April,61628,10
1996,May,64092,10
1996,June,65785,10
1996,July,71778,10
1996,August,71270,10
1996,September,71168,10
1996,October,67869,10
1996,November,64473,10
1996,December,66915,10
1997,January,70346,10
1997,February,64683,10
1997,March,65929,10
1997,April,67408,10
1997,May,69023,10
1997,June,69531,10
1997,July,73624,10
1997,August,70862,10
1997,September,70455,10
1997,October,66226,10
1997,November,60189,10
1997,December,63897,10
1998,January,66888,10
1998,February,61275,10
1998,March,65389,10
1998,April,64320,10
1998,May,64690,10
1998,June,63453,10
1998,July,71743,10
1998,August,69642,10
1998,September,70422,10
1998,October,64599,10
1998,November,60742,10
1998,December,61871,10
1999,January,65738,10
1999,February,60068,10
1999,March,63952,10
1999,April,61772,10
1999,May,65267,10
1999,June,65262,10
1999,July,70402,10
1999,August,68500,10
1999,September,68495,10
1999,October,62041,10
1999,November,57771,10
1999,December,61476,10
2000,January,65715,11
2000,February,62509,11
2000,March,64465,11
2000,April,61215,11
2000,May,65004,11
2000,June,63467,11
2000,July,67564,11
2000,August,68256,11
2000,September,66465,11
2000,October,62978,11
2000,November,58676,11
2000,December,60685,11
2001,January,63906,10
2001,February,55518,10
2001,March,60892,10
2001,April,58822,10
2001,May,63234,10
2001,June,61365,10
2001,July,66373,10
2001,August,65577,10
2001,September,63156,10
2001,October,61158,10
2001,November,57174,10
2001,December,57300,10
2002,January,60803,10
2002,February,55742,10
2002,March,60877,10
2002,April,57906,10
2002,May,58886,10
2002,June,59035,10
2002,July,65087,10
2002,August,63597,10
2002,September,63455,10
2002,October,61223,10
2002,November,55340,10
2002,December,57299,10
2003,January,59079,10
2003,February,53519,10
2003,March,57373,10
2003,April,56976,10
2003,May,59256,10
2003,June,59163,10
2003,July,65966,10
2003,August,62863,10
2003,September,63654,10
2003,October,59075,10
2003,November,53870,10
2003,December,55927,10
2004,January,59633,10
2004,February,54918,10
2004,March,56717,10
2004,April,55671,10
2004,May,56581,10
2004,June,60129,10
2004,July,65185,10
2004,August,64141,10
2004,September,62707,10
2004,October,58374,10
2004,November,54569,10
2004,December,56997,10
2005,January,57338,11
2005,February,53165,11
2005,March,57071,11
2005,April,55684,11
2005,May,56866,11
2005,June,58146,11
2005,July,61471,11
2005,August,61476,11
2005,September,60670,11
2005,October,56419,11
2005,November,52765,11
2005,December,54724,11
2006,January,55299,10
2006,February,51340,10
2006,March,55647,10
2006,April,52150,10
2006,May,58243,10
2006,June,56481,10
2006,July,61012,10
2006,August,60526,10
2006,September,60150,10
2006,October,57517,10
2006,November,52504,10
2006,December,51855,10
2007,January,57278,11
2007,February,51140,11
2007,March,56265,11
2007,April,51195,11
2007,May,56342,11
2007,June,57498,11
2007,July,61771,11
2007,August,62565,11
2007,September,61888,11
2007,October,59480,11
2007,November,54377,11
2007,December,55063,11
2008,January,58519,10
2008,February,53370,10
2008,March,52852,10
2008,April,55048,10
2008,May,57398,10
2008,June,58313,10
2008,July,63315,10
2008,August,60924,10
2008,September,61263,10
2008,October,56857,10
2008,November,51703,10
2008,December,52952,10
2009,January,55155,10
2009,February,50087,10
2009,March,53692,10
2009,April,53177,10
